input_length,compute_time
28,0.23448419570922852
26,0.22605037689208984
21,0.19704461097717285
39,0.29506611824035645
11,0.1600351333618164
29,0.23505306243896484
19,0.19704318046569824
25,0.21504926681518555
19,0.19704389572143555
11,0.1600356101989746
22,0.2070462703704834
18,0.18804168701171875
41,0.2940657138824463
12,0.1490330696105957
23,0.21704864501953125
17,0.17904019355773926
15,0.17903995513916016
16,0.16803741455078125
19,0.19704413414001465
23,0.21704816818237305
14,0.17203831672668457
17,0.1780400276184082
17,0.17803955078125
20,0.18804240226745605
44,0.30406856536865234
11,0.1600353717803955
26,0.22605061531066895
27,0.23505234718322754
14,0.1690375804901123
16,0.16803884506225586
25,0.2180488109588623
27,0.23705267906188965
17,0.17703986167907715
23,0.21704840660095215
23,0.216048002243042
36,0.26605963706970215
11,0.1600358486175537
15,0.17803955078125
14,0.17003798484802246
15,0.1800403594970703
31,0.25505661964416504
31,0.25505709648132324
24,0.2050466537475586
14,0.1710374355316162
15,0.1780397891998291
15,0.17904067039489746
12,0.14803266525268555
28,0.22805118560791016
24,0.2070467472076416
19,0.1960432529449463
29,0.2380537986755371
35,0.2760612964630127
23,0.21504902839660645
40,0.2850625514984131
30,0.24605560302734375
16,0.1690371036529541
29,0.2380537986755371
21,0.1980438232421875
16,0.1690378189086914
16,0.17003822326660156
23,0.21904897689819336
13,0.1600358486175537
27,0.23505258560180664
21,0.19904518127441406
20,0.1890416145324707
20,0.19004225730895996
23,0.21704840660095215
15,0.1800403594970703
28,0.2270510196685791
11,0.16103625297546387
34,0.2670602798461914
24,0.2070457935333252
26,0.23005175590515137
15,0.17903995513916016
19,0.1980443000793457
18,0.19104266166687012
12,0.15003371238708496
19,0.2000443935394287
23,0.21704936027526855
11,0.15903568267822266
33,0.256056547164917
22,0.20804619789123535
26,0.2250511646270752
35,0.27306127548217773
30,0.2450544834136963
25,0.2160475254058838
15,0.1780409812927246
15,0.1780390739440918
15,0.17703986167907715
14,0.16803717613220215
37,0.27506208419799805
20,0.18604135513305664
18,0.18804240226745605
21,0.19704341888427734
20,0.18604254722595215
13,0.16003727912902832
25,0.21704626083374023
13,0.15903544425964355
14,0.16803836822509766
17,0.17703986167907715
