input_length,compute_time
15,0.008001565933227539
11,0.00800180435180664
15,0.008002281188964844
16,0.009001493453979492
15,0.008002042770385742
15,0.008001565933227539
17,0.008002042770385742
27,0.009001731872558594
29,0.008002042770385742
14,0.00800180435180664
11,0.00800180435180664
21,0.009001970291137695
12,0.00800180435180664
15,0.00800180435180664
18,0.009001731872558594
35,0.00800180435180664
19,0.00800180435180664
16,0.009002208709716797
22,0.008001327514648438
26,0.009002447128295898
37,0.008001327514648438
22,0.008002281188964844
27,0.009001731872558594
16,0.00800180435180664
18,0.008002042770385742
15,0.008002519607543945
19,0.008001089096069336
16,0.009002208709716797
18,0.009001970291137695
13,0.010002374649047852
13,0.00800180435180664
13,0.008002042770385742
19,0.009001731872558594
15,0.008002042770385742
28,0.008001327514648438
42,0.00800180435180664
38,0.008002281188964844
37,0.00900125503540039
17,0.008002042770385742
21,0.009001970291137695
20,0.008002281188964844
19,0.008001565933227539
29,0.008001565933227539
19,0.00800180435180664
34,0.009002208709716797
17,0.00800180435180664
36,0.00800180435180664
30,0.009001970291137695
14,0.008002042770385742
20,0.00800180435180664
16,0.009002208709716797
18,0.008001327514648438
17,0.00800180435180664
17,0.00800180435180664
13,0.009001970291137695
22,0.009002208709716797
12,0.008001565933227539
11,0.008001565933227539
14,0.008002042770385742
16,0.009001970291137695
36,0.00800180435180664
19,0.009002208709716797
30,0.008001565933227539
30,0.00800180435180664
49,0.00800180435180664
21,0.009001970291137695
25,0.00800180435180664
36,0.00800180435180664
21,0.00800180435180664
24,0.00800180435180664
25,0.008002042770385742
16,0.008001327514648438
26,0.008002042770385742
14,0.009001970291137695
15,0.008002042770385742
48,0.009001970291137695
27,0.00800180435180664
26,0.00800180435180664
30,0.008002042770385742
35,0.008001565933227539
27,0.00800180435180664
20,0.009002208709716797
27,0.008001565933227539
13,0.00800180435180664
11,0.00800180435180664
34,0.009002208709716797
26,0.008001327514648438
27,0.008002042770385742
35,0.00800180435180664
22,0.00800180435180664
17,0.009001970291137695
18,0.008002042770385742
22,0.009001731872558594
19,0.00800180435180664
12,0.008002042770385742
29,0.009001731872558594
35,0.008001565933227539
23,0.008002281188964844
23,0.008001327514648438
21,0.00800180435180664
11,0.00800180435180664
20,0.009001970291137695
16,0.00800180435180664
15,0.00800180435180664
24,0.008002042770385742
32,0.008001565933227539
25,0.00800180435180664
42,0.009001970291137695
18,0.00800180435180664
13,0.00800180435180664
16,0.008002042770385742
24,0.009001731872558594
17,0.00800180435180664
22,0.00800180435180664
17,0.009001970291137695
22,0.008001565933227539
22,0.010002374649047852
19,0.011002063751220703
35,0.010002613067626953
15,0.010001897811889648
17,0.010002613067626953
15,0.01000213623046875
23,0.009001731872558594
19,0.008001327514648438
32,0.008002281188964844
60,0.008002281188964844
48,0.008001565933227539
22,0.008001565933227539
17,0.009002685546875
12,0.008001327514648438
27,0.008002519607543945
21,0.008000850677490234
21,0.008002281188964844
24,0.00900125503540039
17,0.008002042770385742
31,0.00800180435180664
31,0.010002374649047852
22,0.01000213623046875
33,0.00800180435180664
32,0.009001970291137695
12,0.008002042770385742
37,0.00800180435180664
18,0.00800180435180664
41,0.008001565933227539
11,0.009001970291137695
24,0.00800180435180664
22,0.008002042770385742
18,0.008002042770385742
21,0.009001493453979492
23,0.00800180435180664
24,0.008002281188964844
53,0.008001327514648438
14,0.009002208709716797
24,0.008001565933227539
14,0.008002042770385742
23,0.009001970291137695
24,0.008001565933227539
27,0.008001565933227539
13,0.00800180435180664
20,0.00800180435180664
25,0.009001731872558594
19,0.008002042770385742
17,0.008002042770385742
20,0.008001565933227539
14,0.009001970291137695
22,0.009002208709716797
44,0.008002042770385742
20,0.008001327514648438
11,0.00800180435180664
25,0.009001970291137695
22,0.008001327514648438
37,0.008002281188964844
31,0.00800180435180664
12,0.00800180435180664
15,0.009001970291137695
25,0.00800180435180664
13,0.008001327514648438
27,0.00800180435180664
16,0.009001970291137695
16,0.008002281188964844
20,0.008001565933227539
17,0.00800180435180664
14,0.008001565933227539
19,0.00800180435180664
14,0.009002208709716797
18,0.00800180435180664
31,0.008001565933227539
24,0.009001731872558594
15,0.011002540588378906
13,0.012002944946289062
21,0.01000213623046875
20,0.010002374649047852
11,0.01000213623046875
23,0.010002613067626953
19,0.011001825332641602
25,0.010002613067626953
34,0.010001897811889648
25,0.01000213623046875
37,0.009002208709716797
39,0.01000213623046875
15,0.010002374649047852
16,0.009001970291137695
13,0.00800180435180664
16,0.011002063751220703
17,0.014003515243530273
18,0.009001970291137695
26,0.00800180435180664
19,0.008002042770385742
15,0.009001970291137695
21,0.008001565933227539
33,0.00800180435180664
48,0.008002042770385742
31,0.008001565933227539
20,0.01400303840637207
13,0.009001731872558594
35,0.01200246810913086
32,0.011002779006958008
35,0.00800180435180664
19,0.010001897811889648
15,0.013003349304199219
18,0.013002634048461914
25,0.013003110885620117
14,0.013002634048461914
15,0.014003515243530273
14,0.013002395629882812
49,0.014003276824951172
39,0.013003110885620117
38,0.012002706527709961
42,0.013003349304199219
17,0.010001182556152344
20,0.010002613067626953
18,0.010002374649047852
19,0.013003110885620117
27,0.013002634048461914
14,0.013003110885620117
31,0.013002634048461914
27,0.009001970291137695
19,0.008002042770385742
16,0.012002944946289062
24,0.013002395629882812
26,0.013003349304199219
14,0.013002395629882812
12,0.008002042770385742
21,0.00800180435180664
16,0.008002042770385742
42,0.008001565933227539
30,0.00800180435180664
41,0.008002042770385742
25,0.00800180435180664
28,0.008002042770385742
24,0.008001089096069336
12,0.014003276824951172
35,0.013003349304199219
27,0.013002395629882812
17,0.013003110885620117
25,0.013002872467041016
15,0.013002872467041016
18,0.012002706527709961
14,0.00800180435180664
23,0.008001565933227539
17,0.014003276824951172
17,0.013003110885620117
21,0.010001659393310547
14,0.010002613067626953
11,0.00800180435180664
21,0.013003110885620117
19,0.013002872467041016
33,0.013002872467041016
40,0.011002540588378906
38,0.008001565933227539
30,0.0070018768310546875
22,0.008001565933227539
14,0.011002540588378906
15,0.013002634048461914
13,0.013003349304199219
28,0.013002395629882812
25,0.013003349304199219
31,0.013002395629882812
25,0.00800180435180664
17,0.007001399993896484
34,0.014003276824951172
37,0.013002872467041016
27,0.010002613067626953
16,0.00800180435180664
14,0.011002302169799805
21,0.013003110885620117
19,0.01000213623046875
20,0.008001565933227539
21,0.008002042770385742
29,0.008001565933227539
22,0.008002042770385742
16,0.00800180435180664
17,0.01000213623046875
16,0.010001897811889648
14,0.008002281188964844
26,0.009001970291137695
30,0.00800180435180664
11,0.008001565933227539
34,0.00800180435180664
20,0.008002042770385742
30,0.010002374649047852
14,0.013002872467041016
25,0.013003110885620117
40,0.013002634048461914
19,0.013002634048461914
33,0.008002042770385742
12,0.00800180435180664
35,0.01400303840637207
26,0.013003110885620117
31,0.013002872467041016
27,0.012002944946289062
27,0.01000213623046875
14,0.01200246810913086
21,0.013002872467041016
23,0.012002706527709961
36,0.011002302169799805
21,0.013003110885620117
17,0.013002872467041016
33,0.008001565933227539
16,0.008002281188964844
21,0.012002706527709961
22,0.013002634048461914
27,0.012002706527709961
21,0.013002872467041016
15,0.013003110885620117
20,0.010001897811889648
19,0.013003349304199219
11,0.01200246810913086
23,0.01200246810913086
26,0.010002613067626953
34,0.009001731872558594
31,0.010002374649047852
16,0.010002374649047852
16,0.009002208709716797
32,0.008001327514648438
23,0.008001565933227539
16,0.009001970291137695
20,0.00800180435180664
19,0.011002302169799805
20,0.013003349304199219
29,0.013002395629882812
22,0.013003110885620117
14,0.008002042770385742
15,0.00800180435180664
20,0.00800180435180664
34,0.012002706527709961
21,0.013002872467041016
24,0.013003110885620117
14,0.013002872467041016
14,0.013002634048461914
15,0.013003110885620117
18,0.013002872467041016
14,0.012002944946289062
17,0.014002799987792969
40,0.014003276824951172
16,0.013003110885620117
16,0.013003110885620117
14,0.008001327514648438
14,0.008001565933227539
18,0.008002042770385742
14,0.009002208709716797
23,0.01400303840637207
24,0.013003110885620117
22,0.009001970291137695
49,0.008001565933227539
31,0.011002540588378906
32,0.00800180435180664
27,0.01000213623046875
27,0.013003349304199219
16,0.013002395629882812
21,0.008002042770385742
21,0.00800180435180664
12,0.012002944946289062
13,0.01000213623046875
36,0.00800180435180664
14,0.00900125503540039
24,0.012003183364868164
30,0.013002872467041016
30,0.013002872467041016
22,0.013002872467041016
29,0.013003349304199219
12,0.014002799987792969
20,0.013002634048461914
11,0.012003183364868164
17,0.01400303840637207
18,0.013003110885620117
11,0.01200246810913086
15,0.00800180435180664
16,0.00800180435180664
12,0.00800180435180664
10,0.008001565933227539
12,0.008002042770385742
17,0.00800180435180664
14,0.00800180435180664
25,0.00800180435180664
27,0.00800180435180664
21,0.00800180435180664
41,0.010002613067626953
16,0.014002799987792969
41,0.013002872467041016
16,0.008001089096069336
27,0.008002519607543945
27,0.013002872467041016
13,0.013003110885620117
19,0.013002634048461914
32,0.013002872467041016
19,0.013003110885620117
31,0.013002634048461914
21,0.012002944946289062
12,0.014002799987792969
16,0.013002872467041016
21,0.013002872467041016
20,0.011002779006958008
19,0.01000213623046875
15,0.012002944946289062
14,0.00800180435180664
21,0.00800180435180664
13,0.008002042770385742
16,0.008001565933227539
14,0.008002042770385742
15,0.008001565933227539
16,0.00800180435180664
18,0.008002042770385742
19,0.00800180435180664
15,0.010001897811889648
26,0.010001897811889648
20,0.007001638412475586
16,0.013002634048461914
20,0.013002872467041016
36,0.012002944946289062
20,0.014003276824951172
18,0.013002872467041016
23,0.013002872467041016
17,0.010001897811889648
18,0.0070018768310546875
18,0.013003110885620117
46,0.013002634048461914
14,0.014003753662109375
32,0.013002395629882812
28,0.013003110885620117
21,0.013002634048461914
20,0.013003110885620117
14,0.013003349304199219
29,0.013002395629882812
33,0.013003110885620117
26,0.008001565933227539
36,0.00800180435180664
25,0.008002042770385742
17,0.00800180435180664
9,0.008001565933227539
26,0.00800180435180664
14,0.015003442764282227
16,0.012002706527709961
19,0.013003349304199219
28,0.011002063751220703
28,0.010001897811889648
26,0.012002944946289062
18,0.00800180435180664
28,0.008001565933227539
17,0.008002042770385742
16,0.00800180435180664
12,0.015002965927124023
22,0.00800180435180664
15,0.00800180435180664
16,0.012003421783447266
28,0.013002634048461914
22,0.008002042770385742
41,0.007001638412475586
39,0.00800180435180664
25,0.009001970291137695
16,0.01400303840637207
32,0.01400303840637207
22,0.012002944946289062
19,0.013002634048461914
18,0.012002944946289062
16,0.009001970291137695
23,0.00800180435180664
20,0.008002042770385742
14,0.00800180435180664
17,0.010001659393310547
14,0.013003110885620117
30,0.013003110885620117
23,0.014002799987792969
16,0.012002706527709961
18,0.013002872467041016
34,0.011002779006958008
26,0.009002208709716797
16,0.010001897811889648
34,0.01000213623046875
15,0.010002374649047852
17,0.010001897811889648
14,0.011002779006958008
19,0.013002872467041016
32,0.013003110885620117
25,0.013002395629882812
21,0.013002872467041016
18,0.013002634048461914
37,0.00800180435180664
32,0.00800180435180664
22,0.008002042770385742
14,0.008002042770385742
14,0.014002799987792969
21,0.012003183364868164
21,0.011002302169799805
17,0.00800180435180664
22,0.008001565933227539
36,0.008002042770385742
56,0.00800180435180664
27,0.011002540588378906
14,0.012002706527709961
28,0.00800180435180664
17,0.010002374649047852
28,0.013003110885620117
22,0.007001161575317383
17,0.010002374649047852
47,0.012002706527709961
24,0.01000213623046875
20,0.009001970291137695
29,0.011002540588378906
10,0.013002872467041016
19,0.013003349304199219
31,0.008001327514648438
35,0.008002042770385742
22,0.009001493453979492
14,0.008002042770385742
14,0.008001565933227539
17,0.008002042770385742
17,0.008001565933227539
20,0.010002374649047852
44,0.01000213623046875
11,0.010002374649047852
26,0.012002229690551758
27,0.014003515243530273
14,0.013002872467041016
16,0.013002872467041016
17,0.01000213623046875
24,0.013002872467041016
21,0.013002872467041016
14,0.013002872467041016
25,0.012002944946289062
14,0.013002872467041016
16,0.013002634048461914
18,0.013003349304199219
19,0.009001731872558594
16,0.008002042770385742
18,0.013002395629882812
32,0.0070018768310546875
18,0.00800180435180664
31,0.00800180435180664
15,0.00800180435180664
28,0.00800180435180664
10,0.009001970291137695
15,0.015003204345703125
19,0.013003110885620117
20,0.013002872467041016
25,0.013002872467041016
16,0.008002042770385742
17,0.008001565933227539
21,0.00800180435180664
15,0.00800180435180664
15,0.014003276824951172
15,0.013002872467041016
13,0.013003110885620117
22,0.011002302169799805
11,0.00800180435180664
29,0.008001565933227539
19,0.008001565933227539
22,0.008002042770385742
16,0.008001327514648438
15,0.00800180435180664
13,0.008002281188964844
20,0.014002799987792969
13,0.008002042770385742
11,0.009002685546875
18,0.01300191879272461
27,0.013003110885620117
54,0.013002872467041016
57,0.013003110885620117
15,0.013002395629882812
24,0.014003276824951172
19,0.01000213623046875
17,0.00800180435180664
17,0.00800180435180664
15,0.008002042770385742
20,0.009001970291137695
29,0.010002374649047852
29,0.009001970291137695
20,0.014003276824951172
16,0.012002706527709961
12,0.013002634048461914
15,0.013003110885620117
18,0.013002872467041016
21,0.013002634048461914
14,0.013003110885620117
27,0.010002374649047852
35,0.01000213623046875
17,0.012002944946289062
20,0.013002634048461914
20,0.013003110885620117
18,0.013002634048461914
16,0.01400303840637207
11,0.012002706527709961
21,0.014003276824951172
17,0.013002634048461914
16,0.012003183364868164
24,0.014003276824951172
26,0.013002872467041016
37,0.013002872467041016
31,0.01200246810913086
32,0.012002706527709961
15,0.008002042770385742
20,0.00800180435180664
18,0.008001565933227539
49,0.00800180435180664
15,0.008002042770385742
27,0.011002302169799805
13,0.00800180435180664
22,0.01000213623046875
40,0.013003110885620117
24,0.007001638412475586
23,0.008002042770385742
13,0.008001089096069336
29,0.01000213623046875
40,0.014003515243530273
16,0.013003349304199219
31,0.013002634048461914
17,0.013003110885620117
16,0.008001565933227539
14,0.00800180435180664
17,0.008002042770385742
18,0.008001565933227539
17,0.008002042770385742
29,0.008001565933227539
21,0.00800180435180664
15,0.008002042770385742
25,0.00800180435180664
21,0.00800180435180664
29,0.011002540588378906
37,0.013002872467041016
35,0.013002634048461914
18,0.013003110885620117
23,0.01200246810913086
14,0.013003110885620117
14,0.013002634048461914
22,0.013003349304199219
40,0.013002157211303711
31,0.012003183364868164
16,0.00800180435180664
32,0.009001970291137695
30,0.013002872467041016
22,0.013002872467041016
16,0.013003110885620117
11,0.013002872467041016
16,0.01200246810913086
19,0.010002851486206055
16,0.010002613067626953
27,0.010001897811889648
28,0.009001970291137695
33,0.010002374649047852
17,0.010002613067626953
13,0.010001897811889648
20,0.008001565933227539
13,0.00800180435180664
12,0.009001731872558594
13,0.008002281188964844
46,0.008001565933227539
27,0.010002613067626953
21,0.01000213623046875
18,0.01000213623046875
17,0.01000213623046875
14,0.01000213623046875
23,0.01000213623046875
11,0.009002208709716797
29,0.01000213623046875
19,0.00800180435180664
41,0.010002374649047852
16,0.01000213623046875
11,0.010002851486206055
33,0.010001420974731445
23,0.009002447128295898
23,0.010002374649047852
37,0.013002395629882812
26,0.01200246810913086
26,0.009002208709716797
22,0.009002208709716797
35,0.008001565933227539
15,0.00800180435180664
15,0.008001565933227539
13,0.008001565933227539
16,0.008002519607543945
18,0.008001565933227539
16,0.009002447128295898
14,0.011002063751220703
26,0.013002872467041016
14,0.008002042770385742
15,0.008001565933227539
24,0.008002042770385742
31,0.00800180435180664
24,0.00800180435180664
24,0.00800180435180664
13,0.008001327514648438
16,0.00800180435180664
14,0.008001565933227539
19,0.010002851486206055
15,0.01000213623046875
30,0.00800180435180664
25,0.00800180435180664
18,0.010002851486206055
32,0.010001659393310547
34,0.01000213623046875
18,0.011002540588378906
18,0.013003110885620117
19,0.013002634048461914
28,0.014003276824951172
13,0.010002374649047852
34,0.009001016616821289
35,0.008002281188964844
23,0.011002302169799805
22,0.012002229690551758
14,0.01000213623046875
23,0.009002208709716797
17,0.009002208709716797
34,0.009001731872558594
27,0.011002779006958008
18,0.012002229690551758
17,0.01200246810913086
21,0.011003255844116211
26,0.011002302169799805
16,0.012002229690551758
12,0.011003494262695312
17,0.009001731872558594
16,0.009001970291137695
19,0.008001565933227539
26,0.00800180435180664
14,0.00800180435180664
14,0.008002519607543945
12,0.009001731872558594
23,0.008002042770385742
17,0.010001897811889648
14,0.012002944946289062
14,0.01200246810913086
15,0.010001897811889648
26,0.010002374649047852
16,0.010002374649047852
25,0.010001897811889648
13,0.010002374649047852
14,0.01000213623046875
18,0.010002613067626953
23,0.009001970291137695
16,0.00800180435180664
20,0.008001089096069336
11,0.008002042770385742
13,0.009002447128295898
16,0.010002374649047852
14,0.010001897811889648
41,0.010002613067626953
19,0.009002208709716797
37,0.008001565933227539
42,0.008002281188964844
21,0.00900125503540039
24,0.008002281188964844
15,0.008001565933227539
28,0.008001565933227539
20,0.008002281188964844
17,0.00800180435180664
20,0.009002208709716797
28,0.010002374649047852
36,0.010001897811889648
21,0.01000213623046875
18,0.010002613067626953
13,0.01000213623046875
18,0.009002208709716797
17,0.008001327514648438
14,0.009002208709716797
49,0.01000213623046875
21,0.013003349304199219
12,0.00900125503540039
18,0.009002447128295898
14,0.00800180435180664
23,0.008001089096069336
17,0.008002042770385742
23,0.008002042770385742
19,0.00800180435180664
21,0.008001565933227539
19,0.00800180435180664
10,0.010001659393310547
27,0.010002613067626953
35,0.010002613067626953
26,0.010001897811889648
14,0.010002613067626953
16,0.01000213623046875
13,0.008001565933227539
12,0.00800180435180664
13,0.00800180435180664
15,0.00800180435180664
13,0.01000213623046875
25,0.010002374649047852
24,0.009001970291137695
18,0.008001565933227539
28,0.00800180435180664
13,0.008001565933227539
19,0.008002281188964844
11,0.008001565933227539
13,0.00800180435180664
15,0.00800180435180664
33,0.008001565933227539
27,0.009002208709716797
28,0.010002613067626953
21,0.012001991271972656
12,0.010002851486206055
17,0.008001327514648438
17,0.01000213623046875
14,0.010002851486206055
16,0.010001897811889648
33,0.00800180435180664
17,0.009002447128295898
22,0.008001327514648438
14,0.009002685546875
14,0.010001897811889648
19,0.01000213623046875
23,0.01000213623046875
18,0.01000213623046875
17,0.009002208709716797
20,0.011002779006958008
17,0.013002634048461914
20,0.011002779006958008
32,0.008001327514648438
26,0.008002042770385742
47,0.008001565933227539
19,0.008002042770385742
34,0.00800180435180664
13,0.009001731872558594
30,0.009002208709716797
22,0.010002374649047852
15,0.01000213623046875
32,0.010002374649047852
18,0.008001565933227539
24,0.00800180435180664
27,0.008002042770385742
29,0.008001565933227539
10,0.010002613067626953
17,0.010001897811889648
16,0.01000213623046875
24,0.010002374649047852
20,0.010001897811889648
19,0.010002374649047852
21,0.01000213623046875
11,0.008001565933227539
34,0.007001399993896484
17,0.01000213623046875
20,0.011003255844116211
14,0.010001659393310547
20,0.00800180435180664
20,0.00800180435180664
28,0.01000213623046875
25,0.01000213623046875
22,0.01000213623046875
16,0.01000213623046875
18,0.009001493453979492
15,0.008002281188964844
16,0.009002208709716797
18,0.010002374649047852
15,0.013003110885620117
18,0.014002561569213867
15,0.013002872467041016
24,0.011002302169799805
32,0.010002613067626953
24,0.01000213623046875
29,0.010002613067626953
28,0.010001659393310547
21,0.009002447128295898
20,0.010002374649047852
12,0.010001897811889648
24,0.010002613067626953
17,0.009001493453979492
26,0.009001731872558594
46,0.009002208709716797
18,0.010001897811889648
21,0.01000213623046875
17,0.00800180435180664
11,0.00800180435180664
22,0.00800180435180664
12,0.008002042770385742
17,0.010001897811889648
20,0.010002851486206055
18,0.011002779006958008
21,0.013002872467041016
15,0.010002613067626953
16,0.012002229690551758
12,0.012002706527709961
14,0.010002374649047852
28,0.01000213623046875
34,0.010002374649047852
32,0.01000213623046875
11,0.009002208709716797
20,0.010002374649047852
21,0.010002374649047852
11,0.01000213623046875
20,0.009001970291137695
24,0.007001638412475586
15,0.008001327514648438
18,0.00800180435180664
44,0.009002447128295898
11,0.010002374649047852
35,0.008001327514648438
35,0.00800180435180664
18,0.00800180435180664
22,0.00800180435180664
21,0.008001565933227539
20,0.008002042770385742
13,0.008001327514648438
15,0.008002281188964844
15,0.008001565933227539
15,0.008002042770385742
22,0.008001565933227539
26,0.00800180435180664
16,0.009001970291137695
24,0.00800180435180664
14,0.00800180435180664
25,0.00800180435180664
24,0.00800180435180664
21,0.00800180435180664
21,0.008001565933227539
10,0.008002042770385742
23,0.008001327514648438
26,0.010002613067626953
27,0.01000213623046875
15,0.010002374649047852
49,0.01000213623046875
17,0.009001970291137695
29,0.010002374649047852
39,0.012002944946289062
24,0.013002872467041016
15,0.009001970291137695
17,0.01000213623046875
26,0.01000213623046875
28,0.009002208709716797
24,0.008001565933227539
13,0.008002281188964844
25,0.008001089096069336
30,0.008002281188964844
12,0.010002374649047852
33,0.010001659393310547
15,0.01000213623046875
20,0.010002374649047852
24,0.010002613067626953
37,0.01000213623046875
28,0.009001970291137695
19,0.009001970291137695
11,0.008001565933227539
25,0.010002374649047852
25,0.009001970291137695
15,0.01000213623046875
16,0.01000213623046875
17,0.010002613067626953
16,0.01000213623046875
19,0.008001565933227539
24,0.008002042770385742
25,0.008001327514648438
39,0.008002042770385742
13,0.008001565933227539
15,0.008002042770385742
17,0.008001565933227539
7,0.007001638412475586
14,0.00800180435180664
23,0.009001970291137695
29,0.00800180435180664
29,0.0070018768310546875
15,0.00800180435180664
15,0.00800180435180664
15,0.009001731872558594
21,0.008002042770385742
24,0.009002208709716797
16,0.010001659393310547
14,0.011002540588378906
47,0.011002302169799805
18,0.010002613067626953
34,0.009001493453979492
31,0.010002613067626953
33,0.01000213623046875
28,0.01000213623046875
15,0.010001897811889648
22,0.010002613067626953
20,0.010002374649047852
17,0.009002208709716797
44,0.010001897811889648
