input_length,compute_time
38,0.015003442764282227
29,0.011002063751220703
24,0.012003183364868164
21,0.012002229690551758
17,0.012002706527709961
12,0.01100301742553711
16,0.012001514434814453
14,0.012003660202026367
19,0.011002063751220703
28,0.012002706527709961
29,0.012003183364868164
22,0.012003183364868164
16,0.011002063751220703
28,0.010001659393310547
19,0.010002613067626953
22,0.012002944946289062
16,0.012002944946289062
14,0.0110015869140625
20,0.012002706527709961
15,0.012003421783447266
23,0.012003421783447266
26,0.010001659393310547
18,0.00900125503540039
17,0.010002613067626953
25,0.009002208709716797
16,0.010001897811889648
16,0.010002613067626953
11,0.009001493453979492
20,0.010002851486206055
13,0.009001970291137695
29,0.011003494262695312
29,0.0110015869140625
17,0.01000213623046875
16,0.009001731872558594
26,0.010002613067626953
30,0.011002302169799805
19,0.012002944946289062
25,0.012002706527709961
13,0.009001731872558594
15,0.011002779006958008
34,0.011003732681274414
31,0.012002706527709961
30,0.0110015869140625
27,0.01200246810913086
20,0.011002063751220703
16,0.010003089904785156
38,0.009001731872558594
52,0.010002851486206055
13,0.012003183364868164
11,0.01200246810913086
14,0.01200246810913086
24,0.012002706527709961
20,0.012002944946289062
16,0.011001348495483398
25,0.012003898620605469
20,0.01200246810913086
26,0.011002302169799805
22,0.012002944946289062
12,0.013003110885620117
14,0.0110015869140625
18,0.01000213623046875
20,0.010002374649047852
19,0.00900125503540039
13,0.010003089904785156
12,0.009001970291137695
16,0.01000213623046875
34,0.009001493453979492
26,0.010002851486206055
9,0.009001493453979492
18,0.010002613067626953
23,0.011002540588378906
43,0.012001991271972656
20,0.012003660202026367
24,0.011002302169799805
38,0.012002706527709961
36,0.011001348495483398
16,0.012002944946289062
17,0.012003898620605469
21,0.012002229690551758
12,0.011002540588378906
30,0.010002374649047852
24,0.010001897811889648
29,0.012003421783447266
19,0.010001420974731445
18,0.010002613067626953
23,0.012002706527709961
18,0.012002706527709961
17,0.012002944946289062
22,0.012001752853393555
14,0.009002685546875
22,0.009001970291137695
45,0.010001897811889648
21,0.009002447128295898
42,0.012002229690551758
13,0.012003660202026367
13,0.011002302169799805
11,0.012003421783447266
21,0.010000467300415039
27,0.009002685546875
17,0.01000213623046875
19,0.010002374649047852
19,0.010003089904785156
16,0.011001110076904297
19,0.012003183364868164
19,0.012003183364868164
16,0.012002706527709961
22,0.011002063751220703
16,0.012002706527709961
27,0.012002944946289062
28,0.011002540588378906
28,0.011002540588378906
14,0.012002229690551758
18,0.012003660202026367
16,0.011002063751220703
16,0.012003183364868164
12,0.011001348495483398
23,0.012003660202026367
28,0.010000944137573242
23,0.010002613067626953
10,0.011002302169799805
28,0.012001752853393555
30,0.012003898620605469
22,0.011002063751220703
14,0.012001991271972656
33,0.011002540588378906
15,0.012003183364868164
29,0.012002944946289062
24,0.012002944946289062
30,0.011001348495483398
20,0.012003898620605469
22,0.010001420974731445
15,0.010002851486206055
12,0.009000778198242188
18,0.010002851486206055
21,0.009001493453979492
19,0.010002613067626953
22,0.009002208709716797
15,0.010002374649047852
29,0.009001493453979492
11,0.010002613067626953
23,0.01000213623046875
43,0.009001970291137695
31,0.010002374649047852
27,0.011003255844116211
18,0.012001514434814453
15,0.012002706527709961
13,0.012003660202026367
11,0.011002302169799805
16,0.01200246810913086
14,0.012001991271972656
20,0.012002944946289062
19,0.012002944946289062
17,0.009000778198242188
19,0.010002374649047852
24,0.009002447128295898
21,0.011002779006958008
14,0.012001991271972656
11,0.012003898620605469
23,0.010001420974731445
24,0.010002613067626953
38,0.011001825332641602
23,0.009001970291137695
23,0.012003421783447266
24,0.011002302169799805
29,0.012003183364868164
15,0.009001016616821289
26,0.010002374649047852
27,0.01200246810913086
27,0.012003660202026367
16,0.012001752853393555
26,0.01200246810913086
26,0.0110015869140625
17,0.009001970291137695
22,0.010002613067626953
33,0.009001970291137695
19,0.010002374649047852
15,0.009001493453979492
18,0.010001897811889648
11,0.011002540588378906
19,0.009003162384033203
26,0.013003349304199219
15,0.0110015869140625
20,0.010001897811889648
22,0.009001970291137695
19,0.010002374649047852
28,0.009002447128295898
30,0.01000213623046875
23,0.015003442764282227
19,0.015002965927124023
11,0.015003442764282227
22,0.012002944946289062
21,0.011002063751220703
24,0.012002706527709961
21,0.011001825332641602
11,0.012003421783447266
13,0.012002706527709961
18,0.011002540588378906
24,0.012002706527709961
20,0.009001493453979492
15,0.011002540588378906
37,0.012003183364868164
29,0.011002063751220703
32,0.012002706527709961
41,0.011001825332641602
30,0.012003421783447266
26,0.012002944946289062
32,0.0110015869140625
37,0.012002944946289062
20,0.012003421783447266
12,0.011001825332641602
20,0.012002944946289062
52,0.012002944946289062
22,0.011002302169799805
25,0.012001991271972656
16,0.012003183364868164
26,0.012003183364868164
18,0.011001348495483398
19,0.012003183364868164
27,0.009001970291137695
22,0.01000213623046875
23,0.009001970291137695
26,0.010002374649047852
33,0.010001659393310547
31,0.010002374649047852
30,0.01000213623046875
22,0.009002447128295898
13,0.010002613067626953
12,0.009001493453979492
16,0.010002374649047852
20,0.01000213623046875
19,0.009002447128295898
17,0.010001182556152344
47,0.009002685546875
14,0.01000213623046875
21,0.01000213623046875
18,0.009001970291137695
15,0.010002374649047852
17,0.009002447128295898
12,0.010001659393310547
21,0.009002208709716797
26,0.010002613067626953
28,0.009001970291137695
14,0.010001659393310547
40,0.010003089904785156
19,0.012002944946289062
24,0.012002944946289062
11,0.0110015869140625
17,0.012003183364868164
19,0.012003183364868164
16,0.0110015869140625
23,0.012002944946289062
37,0.012002944946289062
16,0.011002302169799805
33,0.012002706527709961
32,0.01000213623046875
38,0.009001731872558594
23,0.010002374649047852
13,0.009001970291137695
14,0.01000213623046875
15,0.011002779006958008
35,0.012002706527709961
30,0.011002302169799805
14,0.01200246810913086
28,0.012002229690551758
20,0.012003421783447266
15,0.0110015869140625
14,0.012003660202026367
28,0.011002063751220703
18,0.013003110885620117
35,0.012002706527709961
40,0.013003826141357422
42,0.011001825332641602
58,0.012002706527709961
19,0.009001970291137695
21,0.01000213623046875
37,0.009002208709716797
12,0.009001970291137695
13,0.01000213623046875
26,0.01000213623046875
19,0.010002374649047852
18,0.009001970291137695
14,0.010002374649047852
19,0.011002540588378906
11,0.012003183364868164
18,0.011001825332641602
24,0.012003183364868164
29,0.011001825332641602
30,0.01200246810913086
24,0.011003255844116211
29,0.011002063751220703
19,0.01000213623046875
19,0.009001731872558594
15,0.010002374649047852
18,0.009001970291137695
13,0.010002374649047852
16,0.009001493453979492
15,0.010002374649047852
36,0.010002851486206055
35,0.01000213623046875
25,0.01200246810913086
14,0.011002063751220703
24,0.010002613067626953
30,0.009001731872558594
30,0.010002374649047852
22,0.009001970291137695
29,0.010001897811889648
12,0.012003183364868164
20,0.012003421783447266
11,0.011001825332641602
17,0.012002229690551758
43,0.010002613067626953
15,0.009001970291137695
21,0.01000213623046875
47,0.009001970291137695
28,0.010002374649047852
22,0.010002374649047852
16,0.012003183364868164
11,0.011002540588378906
14,0.012002706527709961
13,0.011001825332641602
18,0.01000213623046875
21,0.009002447128295898
32,0.01000213623046875
26,0.009001970291137695
22,0.012003421783447266
20,0.011001825332641602
18,0.009001970291137695
23,0.011002540588378906
18,0.011002063751220703
15,0.010002613067626953
19,0.009001970291137695
18,0.011003732681274414
20,0.01200246810913086
22,0.011002063751220703
21,0.012003183364868164
16,0.011002063751220703
32,0.012003183364868164
15,0.0110015869140625
13,0.012003183364868164
12,0.011002779006958008
23,0.01200246810913086
13,0.011002779006958008
17,0.012001752853393555
17,0.011002540588378906
16,0.010002613067626953
14,0.009001731872558594
15,0.010002613067626953
11,0.009001731872558594
26,0.009001970291137695
13,0.010002374649047852
40,0.010001897811889648
25,0.012003898620605469
44,0.0110015869140625
25,0.011002063751220703
20,0.011001825332641602
24,0.010001897811889648
20,0.009002447128295898
16,0.01000213623046875
12,0.009002208709716797
14,0.010002613067626953
18,0.009002447128295898
22,0.01000213623046875
19,0.010002613067626953
21,0.010001897811889648
